id;ELEVATION;NAME;FNAME;STATION_TYP;T;SRA;SCE;SCEa;SSV;P;F;RGLB;X;Y;nut3;nam
O1CERV01;748.13;»erven·;»erven·;AMS1;T;SRA;SCE;;SSV;P;F;;17.541944;49.777222;Moravskoslezsky;Moravskoslezsky/O1CERV01
O1DEHY01;292;DÏhylov;DÏhylov;MSS;;SRA;SCE;;;;;;18.1667;49.8694;Moravskoslezsky;Moravskoslezsky/O1DEHY01
O1DLOU01;520;Dlouh· Str·Ú;Dlouh· Str·Ú;MSS;;SRA;SCE;;;;;;17.5011;49.9592;Moravskoslezsky;Moravskoslezsky/O1DLOU01
O1FMOL01;312;Fr˝dek-MÌstek;Fr˝dek-MÌstek, MÌstek;AKS2;T;SRA;SCE;;SSV;;F;;18.315833;49.666667;Moravskoslezsky;Moravskoslezsky/O1FMOL01
O1FREN01;436;Frenöt·t pod RadhoötÏm;Frenöt·t pod RadhoötÏm;AKS2;T;SRA;SCE;;SSV;;F;;18.240568;49.541055;Moravskoslezsky;Moravskoslezsky/O1FREN01
O1FULN01;340;Fulnek;Fulnek, Kostelec;MSS;;SRA;SCE;;;;;;17.93251;49.7235;Moravskoslezsky;Moravskoslezsky/O1FULN01
O1GRUNTT;855;GruÚ;GruÚ, Kozlena;TOTAL;;;;;;;;;18.495;49.4908;Moravskoslezsky;Moravskoslezsky/O1GRUNTT
O1HAMR01;527;StarÈ Hamry;StarÈ Hamry, SamËanka;MSS;;SRA;SCE;;;;;;18.4389;49.4681;Moravskoslezsky;Moravskoslezsky/O1HAMR01
O1HART01;516;Slezsk· Harta;Slezsk· Harta;AKS3;T;SRA;SCE;;;;;;17.575278;49.888611;Moravskoslezsky;Moravskoslezsky/O1HART01
O1HAT001;220;Haù;Haù;MSS;;SRA;SCE;;;;;;18.2542;49.9458;Moravskoslezsky;Moravskoslezsky/O1HAT001
O1HAVI01;259;HavÌ¯ov;HavÌ¯ov, Bludovice;MSS;;SRA;SCE;;;;;;18.4406;49.7656;Moravskoslezsky;Moravskoslezsky/O1HAVI01
O1HERM01;665;He¯manovice;He¯manovice;MSS;;SRA;SCE;;;;;;17.3816;50.1985;Moravskoslezsky;Moravskoslezsky/O1HERM01
O1HOLO01;582;HornÌ Lomn·;HornÌ Lomn·;AKS3;T;SRA;SCE;;;;;;18.637779;49.534088;Moravskoslezsky;Moravskoslezsky/O1HOLO01
O1HRAB01;395;HrabynÏ;HrabynÏ;MSS;;SRA;SCE;;;;;;18.0533;49.8783;Moravskoslezsky;Moravskoslezsky/O1HRAB01
O1HRAD01;275;Hradec nad MoravicÌ;Hradec nad MoravicÌ;MSS;;SRA;SCE;;;;;;17.8769;49.8728;Moravskoslezsky;Moravskoslezsky/O1HRAD01
O1HRCA01;612;HrËava;HrËava;MSS;;SRA;SCE;;;;;;18.834167;49.521111;Moravskoslezsky;Moravskoslezsky/O1HRCA01
O1HUKV01;292;Hukvaldy;Hukvaldy, Rychaltice;MSS;;SRA;SCE;;;;;;18.2208;49.6428;Moravskoslezsky;Moravskoslezsky/O1HUKV01
O1HZIV01;256;HladkÈ éivotice;HladkÈ éivotice;AKS;T;SRA;;;;;;;17.949444;49.690556;Moravskoslezsky;Moravskoslezsky/O1HZIV01
O1CHLN01;258;Chucheln·;Chucheln·;AKS4;T;SRA;;;;;;;18.119769;49.991679;Moravskoslezsky;Moravskoslezsky/O1CHLN01
O1JABL01;380;Jablunkov;Jablunkov, N·vsÌ;AKS2;T;SRA;SCE;;SSV;P;F;;18.7503;49.5875;Moravskoslezsky;Moravskoslezsky/O1JABL01
O1JAVO01;284;JavornÌk;JavornÌk;AKS1;T;SRA;SCE;;SSV;P;F;;17.0075;50.3956;Olomoucky;Olomoucky/O1JAVO01
O1JAVR01;930;T¯inec;T¯inec, Old¯ichovice, Javorov˝;AKS4;T;;;;;;F;;18.627222;49.628333;Moravskoslezsky;Moravskoslezsky/O1JAVR01
O1JESE01;502;JesenÌk;JesenÌk;AKS2;T;SRA;SCE;;SSV;;F;;17.183333;50.231111;Olomoucky;Olomoucky/O1JESE01
O1JISL01;358.2;Jind¯ichov;Jind¯ichov;MSS;;SRA;SCE;;;;;;17.5231;50.2525;Moravskoslezsky;Moravskoslezsky/O1JISL01
O1KARL01;502;Karlovice;Karlovice;ASS;;SRA;SCE;;;;;;17.454841;50.109463;Moravskoslezsky;Moravskoslezsky/O1KARL01
O1KARV01;224;Karvin·;Karvin·;AKS2;T;SRA;SCE;;;;F;;18.5332;49.8549;Moravskoslezsky;Moravskoslezsky/O1KARV01
O1KAST01;795;Karlova Stud·nka;Karlova Stud·nka;AKS3;T;SRA;SCE;;SSV;;F;;17.306832;50.074053;Moravskoslezsky;Moravskoslezsky/O1KAST01
O1KLIM01;240;Klimkovice;Klimkovice;MSS;;SRA;SCE;;;;;;18.1347;49.7844;Moravskoslezsky;Moravskoslezsky/O1KLIM01
O1KLINTT;1099;Mal˝ KlÌn;Mal˝ KlÌn;TOTAL;;;;;;;;;17.1967;50.12;Olomoucky;Olomoucky/O1KLINTT
O1KRNO01;360;Krnov;Krnov;AKS2;T;SRA;SCE;;SSV;P;F;;17.6922;50.078;Moravskoslezsky;Moravskoslezsky/O1KRNO01
O1LICH01;389;Lichnov;Lichnov;ASS;;SRA;SCE;;;;;;17.633611;50.011111;Moravskoslezsky;Moravskoslezsky/O1LICH01
O1LORY01;594;Lomnice;Lomnice;ASS;;SRA;SCE;;;;;;17.41431;49.8691;Moravskoslezsky;Moravskoslezsky/O1LORY01
O1LUCI01;300;LuËina;LuËina;AKS1;T;SRA;SCE;;SSV;;F;;18.4425;49.7308;Moravskoslezsky;Moravskoslezsky/O1LUCI01
O1LYSA01;1322.03;Lys· hora;Lys· hora;AMS1;T;SRA;SCE;;SSV;P;F;;18.4475;49.546111;Moravskoslezsky;Moravskoslezsky/O1LYSA01
O1MAMO01;775;Mal· Mor·vka;Mal· Mor·vka, Karlov;MSS;;SRA;SCE;;;;;;17.259444;50.025278;Moravskoslezsky;Moravskoslezsky/O1MAMO01
O1MELC01;478;MelË;MelË;MSS;;SRA;SCE;;;;;;17.756944;49.849444;Moravskoslezsky;Moravskoslezsky/O1MELC01
O1MIKU01;321;Mikulovice;Mikulovice;MSS;;SRA;SCE;;;;;;17.3231;50.3006;Olomoucky;Olomoucky/O1MIKU01
O1MOLU01;600;Mor·vka;Mor·vka, L˙Ëka;MSS;;SRA;SCE;;;;;;18.55;49.532588;Moravskoslezsky;Moravskoslezsky/O1MOLU01
O1MORK01;345;Mo¯kov;Mo¯kov;AKS3;T;SRA;SCE;;;;F;;18.057778;49.5414;Moravskoslezsky;Moravskoslezsky/O1MORK01
O1MOSN01;252.8;Moönov;Moönov;AMS;T;SRA;SCE;;SSV;P;F;RGLB_D;18.112778;49.691944;Moravskoslezsky;Moravskoslezsky/O1MOSN01
O1NERA01;208;DolnÌ LutynÏ;DolnÌ LutynÏ, Nerad;MSS;;SRA;SCE;;;;;;18.4147;49.9153;Moravskoslezsky;Moravskoslezsky/O1NERA01
O1NOJI01;291;Nov˝ JiËÌn;Nov˝ JiËÌn;MSS;;SRA;SCE;;;;;;18.031111;49.6;Moravskoslezsky;Moravskoslezsky/O1NOJI01
O1NYDE01;400;N˝dek;N˝dek;MSS;;SRA;SCE;;;;;;18.755463;49.655692;Moravskoslezsky;Moravskoslezsky/O1NYDE01
O1NYFI01;745;N˝dek;N˝dek, Filipka;AKS4;T;SRA;;;;;;;18.788599;49.616676;Moravskoslezsky;Moravskoslezsky/O1NYFI01
O1ODRY01;305;Odry;Odry;MSS;;SRA;SCE;;;;;;17.82;49.670833;Moravskoslezsky;Moravskoslezsky/O1ODRY01
O1OPAV01;270;Opava;Opava, Otice;AKS1;T;SRA;SCE;;SSV;;F;;17.8761;49.9197;Moravskoslezsky;Moravskoslezsky/O1OPAV01
O1OSCE01;435;Ostravice;Ostravice;MSS;;SRA;SCE;;;;;;18.400556;49.525833;Moravskoslezsky;Moravskoslezsky/O1OSCE01
O1OSLZ01;269;Ostrava;Ostrava, Slezsk· Ostrava;AKS4;T;SRA;;;;;;;18.317553;49.844977;Moravskoslezsky;Moravskoslezsky/O1OSLZ01
O1OSOB01;238;Osoblaha;Osoblaha;AKS4;T;SRA;SCE;;SSV;;F;;17.7135;50.2709;Moravskoslezsky;Moravskoslezsky/O1OSOB01
O1PASK01;254;Paskov;Paskov;MSS;;SRA;SCE;;;;;;18.3031;49.7244;Moravskoslezsky;Moravskoslezsky/O1PASK01
O1PORU01;238.6;Ostrava;Ostrava, Poruba;AKS1;T;SRA;SCE;;SSV;P;F;RGLB_D;18.159444;49.8253;Moravskoslezsky;Moravskoslezsky/O1PORU01
O1PRIB01;307;P¯Ìbor;P¯Ìbor;MSS;;SRA;SCE;;;;;;18.1342;49.6403;Moravskoslezsky;Moravskoslezsky/O1PRIB01
O1PSTR01;400;PstruûÌ;PstruûÌ;MSS;;SRA;SCE;;;;;;18.348889;49.559167;Moravskoslezsky;Moravskoslezsky/O1PSTR01
O1RAMZ01;740;Ostruûn·;Ostruûn·, Ramzov·;MSS;;SRA;SCE;;;;;;17.0656;50.1944;Olomoucky;Olomoucky/O1RAMZ01
O1RASK01;397;Raökovice;Raökovice;MSS;;SRA;SCE;;;;;;18.4708;49.6228;Moravskoslezsky;Moravskoslezsky/O1RASK01
O1ROPI01;327;Ropice;Ropice;AKS3;T;SRA;SCE;;;;;;18.6125;49.6975;Moravskoslezsky;Moravskoslezsky/O1ROPI01
O1ROPITT;880;RopiËka;RopiËka;TOTAL;;;;;;;;;18.5597;49.6169;Moravskoslezsky;Moravskoslezsky/O1ROPITT
O1RYMA01;578;R˝ma¯ov;R˝ma¯ov;AKS4;T;SRA;;;SSV;;F;;17.296111;49.931389;Moravskoslezsky;Moravskoslezsky/O1RYMA01
O1RYMH01;643;R˝ma¯ov;R˝ma¯ov, Harrachov;MSS;;SRA;SCE;;;;;;17.286667;49.955833;Moravskoslezsky;Moravskoslezsky/O1RYMH01
O1SENO01;258;äenov;äenov, LapaËka;MSS;;SRA;SCE;;;;;;18.380278;49.770556;Moravskoslezsky;Moravskoslezsky/O1SENO01
O1SERA01;1328;äer·k;äer·k;AMS1;T;SRA;SCE;;SSV;P;F;;17.108333;50.1875;Olomoucky;Olomoucky/O1SERA01
O1SERATT;1320;äer·k;äer·k;TOTAL;;;;;;;;;17.1075;50.1883;Olomoucky;Olomoucky/O1SERATT
O1SKRI01;485;Sk¯ipov;Sk¯ipov;MSS;;SRA;SCE;;;;;;17.9139;49.8178;Moravskoslezsky;Moravskoslezsky/O1SKRI01
O1SKRTTT;876;Sk¯Ìtek;Sk¯Ìtek, SobotÌn, Rudoltice;TOTAL;;;;;;;;;17.151505;49.999157;Olomoucky;Olomoucky/O1SKRTTT
O1SUDI01;217;Sudice;Sudice;MSS;;SRA;SCE;;;;;;18.0736;50.0319;Moravskoslezsky;Moravskoslezsky/O1SUDI01
O1SVET01;593;SvÏtl· Hora;SvÏtl· Hora;AKS1;T;SRA;;SCEa;SSV;;F;;17.4011;50.0331;Moravskoslezsky;Moravskoslezsky/O1SVET01
O1TEHR01;356;TÏrlicko;TÏrlicko, HradiötÏ;MSS;;SRA;SCE;;;;;;18.531667;49.735278;Moravskoslezsky;Moravskoslezsky/O1TEHR01
O1TYRA01;500;Tyra;Tyra;MSS;;SRA;SCE;;;;;;18.6494;49.6258;Moravskoslezsky;Moravskoslezsky/O1TYRA01
O1UHNV01;615;Uheln·;Uheln·, NovÈ VilÈmovice;AKS4;T;SRA;;;;;;;16.984708;50.332069;Olomoucky;Olomoucky/O1UHNV01
O1VEKR01;235;Velk· Kraö;Velk· Kraö;MSS;;SRA;SCE;;;;;;17.179638;50.370798;Olomoucky;Olomoucky/O1VEKR01
O1VIDL01;774;Vidly;Vidly;MSS;;SRA;SCE;;;;;;17.2717;50.1056;Moravskoslezsky;Moravskoslezsky/O1VIDL01
O1VIDN01;228;Vidnava;Vidnava;AKS4;T;SRA;SCE;;;;;;17.1917;50.37794;Olomoucky;Olomoucky/O1VIDN01
O1VITK01;491;VÌtkov;VÌtkov;AKS2;T;SRA;SCE;;;;F;;17.757308;49.778037;Moravskoslezsky;Moravskoslezsky/O1VITK01
O1ZARY01;498;MÏsto Albrechtice;MÏsto Albrechtice, é·ry;AKS4;T;SRA;;SCEa;;;;;17.560556;50.154167;Moravskoslezsky;Moravskoslezsky/O1ZARY01
O1ZLHO01;444;ZlatÈ Hory;ZlatÈ Hory;AKS4;T;SRA;;SCEa;;;;;17.3926;50.252778;Olomoucky;Olomoucky/O1ZLHO01
O1ZLHR01;407;ZlatÈ Hory;ZlatÈ Hory;MSS;;SRA;SCE;;;;;;17.3926;50.263;Olomoucky;Olomoucky/O1ZLHR01
O2BEZD01;315;Moravsk· T¯ebov·;Moravsk· T¯ebov·, BezdÏËÌ, Uner·zka;MSS;;SRA;SCE;;;;;;16.7567;49.7;Pardubicky;Pardubicky/O2BEZD01
O2BRAN01;548;Brann·;Brann·, Frantiökov;ASS;;SRA;SCE;SCEa;;;;;17.0129;50.1324;Olomoucky;Olomoucky/O2BRAN01
O2CERO01;535;»erven· Voda;»erven· Voda;ASS;;SRA;SCE;;;;;;16.7394;50.0453;Pardubicky;Pardubicky/O2CERO01
O2DSDN01;765;DlouhÈ Str·nÏ;DlouhÈ Str·nÏ, Kouty nad Desnou;ASS;;SRA;;SCEa;;;;;17.1794;50.0853;Olomoucky;Olomoucky/O2DSDN01
O2DUBI01;282;Dubicko;Dubicko;AKS3;T;SRA;SCE;;SSV;;F;;16.9662;49.8269;Olomoucky;Olomoucky/O2DUBI01
O2HANU01;432;Hanuöovice;Hanuöovice;AKS3;T;SRA;SCE;;;;;;16.940556;50.0819;Olomoucky;Olomoucky/O2HANU01
O2HOSJ01;305;Hoötejn;Hoötejn;ASS;;SRA;;;;;;;16.7703;49.8744;Olomoucky;Olomoucky/O2HOSJ01
O2JEVI01;342;JevÌËko;JevÌËko;AKS1;T;SRA;SCE;;SSV;;F;;16.7269;49.6297;Pardubicky;Pardubicky/O2JEVI01
O2KRALTT;1369;Kr·lick˝ SnÏûnÌk;Kr·lick˝ SnÏûnÌk;TOTAL;;;;;;;;;16.851393;50.204171;Pardubicky;Pardubicky/O2KRALTT
O2LANS01;362;Lanökroun;Lanökroun;AKS4;T;SRA;;;;;;;16.625;49.9028;Pardubicky;Pardubicky/O2LANS01
O2LOSI01;411;VelkÈ Losiny;VelkÈ Losiny;ASS;;SRA;SCE;;;;;;17.051365;50.038056;Olomoucky;Olomoucky/O2LOSI01
O2LUKA01;510;Luk·;Luk·;AMS1;T;SRA;SCE;;SSV;P;F;RGLB_D;16.953333;49.652222;Olomoucky;Olomoucky/O2LUKA01
O2MEHL01;268;Medlov;Medlov, Hlivice;MKS;T;SRA;SCE;;SSV;P;F;;17.037966;49.782412;Olomoucky;Olomoucky/O2MEHL01
O2MIRO01;370;MÌrov;MÌrov, MÌroveËek;MSS;;SRA;SCE;;;;;;16.839447;49.796164;Olomoucky;Olomoucky/O2MIRO01
O2OLKL01;215;Olomouc;Olomouc, Kl·öternÌ Hradisko;MSS;;SRA;SCE;;;;;;17.264465;49.608795;Olomoucky;Olomoucky/O2OLKL01
O2OLOM01;210;Olomouc;Olomouc, Holice;AKS1;T;SRA;SCE;;SSV;;F;;17.2844;49.5758;Olomoucky;Olomoucky/O2OLOM01
O2OSKA01;360;Oskava;Oskava;ASS;;SRA;SCE;;;;;;17.134781;49.90482;Olomoucky;Olomoucky/O2OSKA01
O2PAPR01;1006;StarÈ MÏsto pod SnÏûnÌkem;StarÈ MÏsto pod SnÏûnÌkem, Paprsek;AKS3;T;SRA;SCE;;;;;;16.988889;50.209444;Olomoucky;Olomoucky/O2PAPR01
O2PASE01;271;Paseka;Paseka;AKS4;T;SRA;;;SSV;;;;17.2345;49.7776;Olomoucky;Olomoucky/O2PASE01
O2SKLE01;730;Mal· Morava;Mal· Morava, SklenÈ;MSS;;SRA;SCE;;;;;;16.8472;50.1278;Olomoucky;Olomoucky/O2SKLE01
O2SLAM01;1100;DolnÌ Morava;DolnÌ Morava, SlamÏnka;AKS4;T;SRA;;;SSV;;F;;16.832833;50.151011;Pardubicky;Pardubicky/O2SLAM01
O2STEP01;225;ätÏp·nov;ätÏp·nov;MSS;;SRA;SCE;;;;;;17.22473;49.68115;Olomoucky;Olomoucky/O2STEP01
O2STER01;278;äternberk;äternberk;AKS3;T;SRA;SCE;;;;;;17.2986;49.725;Olomoucky;Olomoucky/O2STER01
O2STIT01;432;ätÌty;ätÌty;AKS4;T;SRA;;;;;;;16.764343;49.956566;Olomoucky;Olomoucky/O2STIT01
O2STKU01;658;StarÈ MÏsto pod SnÏûnÌkem;StarÈ MÏsto pod SnÏûnÌkem, KunËice;MSS;;SRA;SCE;;;;;;16.9419;50.1928;Olomoucky;Olomoucky/O2STKU01
O2SUMP01;328;äumperk;äumperk;AKS1;T;SRA;SCE;;SSV;P;F;;16.9675;49.9742;Olomoucky;Olomoucky/O2SUMP01
O2TREB01;375;T¯eba¯ov;T¯eba¯ov;AKS2;T;SRA;SCE;;SSV;P;F;;16.6969;49.8158;Pardubicky;Pardubicky/O2TREB01
O2UJEZ01;358;Velk˝ ⁄jezd;Velk˝ ⁄jezd;MSS;;SRA;SCE;;;;;;17.482222;49.575556;Olomoucky;Olomoucky/O2UJEZ01
O3BECV01;565;HornÌ BeËva;HornÌ BeËva;AKS2;T;SRA;SCE;;SSV;;F;;18.2983;49.4311;Zlinsky;Zlinsky/O3BECV01
O3BENE01;855;VelkÈ Karlovice;VelkÈ Karlovice, Beneöky;MSS;;SRA;SCE;;;;;;18.294392;49.397036;Zlinsky;Zlinsky/O3BENE01
O3HOST01;385;Hoöù·lkov·;Hoöù·lkov·;AKS3;T;SRA;SCE;;;;;;17.8683;49.3514;Zlinsky;Zlinsky/O3HOST01
O3HRAN01;247;Hranice;Hranice, Drahotuöe;MSS;;SRA;SCE;;;;;;17.701389;49.5525;Olomoucky;Olomoucky/O3HRAN01
O3HUSL01;450;Huslenky;Huslenky, Kychov·;ASS;;SRA;SCE;;;;;;18.1261;49.3;Zlinsky;Zlinsky/O3HUSL01
O3KATE01;585;Kate¯inice;Kate¯inice, OjiËn·;AKS;T;SRA;SCE;;SSV;;F;;17.873333;49.401111;Zlinsky;Zlinsky/O3KATE01
O3KELC01;300;KelË;KelË;MSS;;SRA;SCE;;;;;;17.8281;49.4731;Zlinsky;Zlinsky/O3KELC01
O3LIDE01;450;LideËko;LideËko;MSS;;SRA;SCE;;;;;;18.052524;49.20948;Zlinsky;Zlinsky/O3LIDE01
O3LIPN01;227;LipnÌk nad BeËvou;LipnÌk nad BeËvou;MSS;;SRA;SCE;;;;;;17.590556;49.521944;Olomoucky;Olomoucky/O3LIPN01
O3MARU01;664.1;Hoöù·lkov·;Hoöù·lkov·, Maruöka;AKS1;T;SRA;SCE;;SSV;P;F;;17.8286;49.3653;Zlinsky;Zlinsky/O3MARU01
O3POTB01;545;Potöt·t;Potöt·t, Boökov;AKS4;T;SRA;;;;;;;17.6142;49.6238;Olomoucky;Olomoucky/O3POTB01
O3POTS01;565;Potöt·t;Potöt·t, KyûlÌ¯ov;MSS;;SRA;SCE;;;;;;17.6764;49.6417;Olomoucky;Olomoucky/O3POTS01
O3PRER01;210;P¯erov;P¯erov;AKS2;T;SRA;SCE;;SSV;P;F;;17.458889;49.464444;Olomoucky;Olomoucky/O3PRER01
O3PUSTTT;1014;Pustevny;Pustevny;TOTAL;;;;;;;;;18.279722;49.4917;Zlinsky;Zlinsky/O3PUSTTT
O3RAJN01;405;Rajnochovice;Rajnochovice;MSS;;SRA;SCE;;;;;;17.8139;49.4111;Zlinsky;Zlinsky/O3RAJN01
O3ROZN01;375;Roûnov pod RadhoötÏm;Roûnov pod RadhoötÏm;AKS4;T;SRA;;;;;;;18.138224;49.461251;Zlinsky;Zlinsky/O3ROZN01
O3ROZV01;362;Roûnov pod RadhoötÏm;Roûnov pod RadhoötÏm;MSS;;SRA;SCE;;;;;;18.112788;49.462778;Zlinsky;Zlinsky/O3ROZV01
O3VABY01;458;Valaösk· Byst¯ice;Valaösk· Byst¯ice;ASS;;SRA;SCE;;;;;;18.106298;49.416432;Zlinsky;Zlinsky/O3VABY01
O3VALM01;334;ValaöskÈ Mezi¯ÌËÌ;ValaöskÈ Mezi¯ÌËÌ;AKS2;T;SRA;SCE;;SSV;;F;;17.9742;49.4636;Zlinsky;Zlinsky/O3VALM01
O3VASE01;615;Valaösk· Senice;Valaösk· Senice;AKS2;T;SRA;SCE;;SSV;;F;;18.126944;49.240278;Zlinsky;Zlinsky/O3VASE01
O3VEKA01;518;VelkÈ Karlovice;VelkÈ Karlovice;AKS3;T;SRA;SCE;;;;;;18.286944;49.359444;Zlinsky;Zlinsky/O3VEKA01
O3VSET01;387;VsetÌn;VsetÌn;AKS1;T;SRA;SCE;;SSV;;F;;17.9961;49.3442;Zlinsky;Zlinsky/O3VSET01
O3ZDEC01;491;ZdÏchov;ZdÏchov;MSS;;SRA;SCE;;;;;;18.0772;49.2639;Zlinsky;Zlinsky/O3ZDEC01
O3ZDECTT;730;ZdÏchov;ZdÏchov;TOTAL;;;;;;;;;18.0792;49.2444;Zlinsky;Zlinsky/O3ZDECTT
O4BENE01;850;VelkÈ Karlovice;VelkÈ Karlovice, Beneöky;ASNS;T;SRA;;SCEa;;;;;18.292204;49.396303;Zlinsky;Zlinsky/O4BENE01
O4KLEP01;700;SobotÌn;SobotÌn, Klep·Ëov;ASNS;T;SRA;;SCEa;;;;;17.133821;50.007192;Olomoucky;Olomoucky/O4KLEP01
P1BERO01;265;Beroun;Beroun;MSS;;SRA;SCE;;;;;;14.0642;49.9711;Stredocesky;Stredocesky/P1BERO01
P1DOBE01;205;Dob¯ichovice;Dob¯ichovice;AKS2;T;SRA;SCE;;;;F;;14.2758;49.9333;Stredocesky;Stredocesky/P1DOBE01
P1HVOZ01;425;Hvozdec;Hvozdec, MrtnÌk;ASS;;SRA;SCE;;;;;;13.8719;49.7983;Stredocesky;Stredocesky/P1HVOZ01
P1CHRU01;255;Chrustenice;LodÏnice;MSS;;SRA;SCE;;;;;;14.1567;49.9964;Stredocesky;Stredocesky/P1CHRU01
P1JILS01;354;JÌloviötÏ;JÌloviötÏ;MSS;;SRA;SCE;;;;;;14.3319;49.9233;Stredocesky;Stredocesky/P1JILS01
P1KAMY01;280;Kam˝k nad Vltavou;Kam˝k nad Vltavou;ASS;;SRA;SCE;;;;;;14.24637;49.63234;Stredocesky;Stredocesky/P1KAMY01
P1KOLE01;240;KoleË;KoleË;MSS;;SRA;SCE;;;;;;14.2378;50.1989;Stredocesky;Stredocesky/P1KOLE01
P1KRAL01;220;Kralupy nad Vltavou;Kralupy nad Vltavou;AKS2;T;SRA;SCE;;;;F;;14.29;50.2419;Stredocesky;Stredocesky/P1KRAL01
P1KRIV01;323;K¯ivokl·t;K¯ivokl·t;MSS;;SRA;SCE;;;;;;13.8808;50.0381;Stredocesky;Stredocesky/P1KRIV01
P1LANY01;415;L·ny;L·ny;AKS1;T;SRA;SCE;;SSV;;F;;13.9519;50.1242;Stredocesky;Stredocesky/P1LANY01
P1LITE01;320;LiteÚ;LiteÚ;MSS;;SRA;SCE;;;;;;14.1506;49.9033;Stredocesky;Stredocesky/P1LITE01
P1MNIS01;367;MnÌöek pod Brdy;MnÌöek pod Brdy;MSS;;SRA;SCE;;;;;;14.2625;49.8694;Stredocesky;Stredocesky/P1MNIS01
P1NBEL01;465;NeËÌn;NeËÌn, BÏlohrad;MSS;;SRA;SCE;;;;;;14.2017;49.7067;Stredocesky;Stredocesky/P1NBEL01
P1NEUM01;322;NeumÏtely;NeumÏtely;AKS1;T;SRA;SCE;;SSV;;F;;14.0375;49.8542;Stredocesky;Stredocesky/P1NEUM01
P1NSTR01;482;NovÈ StraöecÌ;NovÈ StraöecÌ;MSS;;SRA;SCE;;;;;;13.8942;50.1456;Stredocesky;Stredocesky/P1NSTR01
P1PBRE01;355;Praha;Praha, B¯evnov;ASS;;SRA;;;;;;;14.352689;50.080843;Praha;Praha/P1PBRE01
P1PCHO01;297;Praha;Praha, Chodov;MSS;;SRA;SCE;;;;;;14.5;50.0294;Praha;Praha/P1PCHO01
P1PKAR01;260.5;Praha;Praha, Karlov;AMS1;T;SRA;SCE;;SSV;P;F;RGLB_D;14.427778;50.069167;Praha;Praha/P1PKAR01
P1PKBE01;284.5;Praha;Praha, Kbely;AMS;T;SRA;SCE;;SSV;P;F;;14.538056;50.123333;Praha;Praha/P1PKBE01
P1PKLE01;190.7;Praha;Praha, Klementinum;AKS2;T;SRA;SCE;;SSV;P;F;;14.416923;50.086634;Praha;Praha/P1PKLE01
P1PKLM01;190.7;Praha;Praha, Klementinum;MKS;T;;;;;;;;14.416436;50.086341;Praha;Praha/P1PKLM01
P1PKOM01;213;Praha;Praha, Komo¯any;AKS4;T;SRA;SCE;;;;;;14.40636;49.9886;Praha;Praha/P1PKOM01
P1PLIB01;302.04;Praha;Praha, Libuö;AMS1;T;SRA;SCE;;SSV;P;F;RGLB_D;14.446944;50.007778;Praha;Praha/P1PLIB01
P1PODL01;510;PodlesÌ;PodlesÌ;MSS;;SRA;SCE;;;;;;13.9806;49.6897;Stredocesky;Stredocesky/P1PODL01
P1PRIB01;555;P¯Ìbram;P¯Ìbram;AKS1;T;SRA;SCE;;SSV;;F;;14.0225;49.6947;Stredocesky;Stredocesky/P1PRIB01
P1PRUH01;312;Pr˘honice;Pr˘honice;AKS4;T;SRA;;;;;F;;14.5594;50.0075;Stredocesky;Stredocesky/P1PRUH01
P1PRUZ01;364;Praha;Praha, RuzynÏ;AMS;T;SRA;SCE;;SSV;P;F;;14.255556;50.100278;Praha;Praha/P1PRUZ01
P1PSUC01;268;Praha;Praha, Suchdol;MSS;;SRA;SCE;;;;;;14.3906;50.1436;Praha;Praha/P1PSUC01
P1PVIN01;280;Praha;Praha, Vinohrady - Flora;AKS2;T;SRA;SCE;;SSV;;F;;14.46186;50.07584;Praha;Praha/P1PVIN01
P1PZKO01;330;Praha;Praha, ZadnÌ Kopanina;MSS;;SRA;SCE;;;;;;14.3178;50.0072;Praha;Praha/P1PZKO01
P1RPET01;360;Rpety;Rpety;MSS;;SRA;SCE;;;;;;13.9369;49.8272;Stredocesky;Stredocesky/P1RPET01
P1SLAN01;307;Slan˝;Slan˝;ASS;;SRA;;;;;;;14.0903;50.2369;Stredocesky;Stredocesky/P1SLAN01
P1UVAL01;260;⁄valy;⁄valy;MSS;;SRA;SCE;;;;;;14.7111;50.0772;Stredocesky;Stredocesky/P1UVAL01
P1VOZN01;385;Voznice;Voznice;ASS;;SRA;SCE;;;;;;14.2128;49.8192;Stredocesky;Stredocesky/P1VOZN01
P1ZBEC01;262;ZbeËno;ZbeËno;MSS;;SRA;SCE;;;;;;13.935;50.0614;Stredocesky;Stredocesky/P1ZBEC01
P1ZDIC01;305;Zdice;Zdice;MSS;;SRA;SCE;;;;;;13.9714;49.9108;Stredocesky;Stredocesky/P1ZDIC01
P1ZLON01;231;Zlonice;Zlonice;ASS;;SRA;;;;;;;14.0886;50.2847;Stredocesky;Stredocesky/P1ZLON01
P2BAKO01;220;Bakov nad Jizerou;Bakov nad Jizerou;MSS;;SRA;SCE;;;;;;14.9394;50.4806;Stredocesky;Stredocesky/P2BAKO01
P2BAST01;230;Baöù;Baöù, BaötÏk;MSS;;SRA;SCE;;;;;;14.4622;50.205;Stredocesky;Stredocesky/P2BAST01
P2BENE01;780;Benecko;Benecko;MSS;;SRA;SCE;;;;;;15.5499;50.6713;Liberecky;Liberecky/P2BENE01
