"id";"X";"Y";"ELEVATION";"NAME";"FNAME";"STATION_TYP";"T";"SRA";"SCE";"SCEa";"SSV";"P";"F";"RGLB";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";"params"
"O1NYFI01";18.788599;49.616676;745;"N˝dek";"N˝dek, Filipka";"AKS4";TRUE;"SRA";NA;NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";NA;NA;NA;NA;5
"O1ODRY01";17.82;49.670833;305;"Odry";"Odry";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O1OPAV01";17.8761;49.9197;270;"Opava";"Opava, Otice";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1OSCE01";18.400556;49.525833;435;"Ostravice";"Ostravice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O1OSLZ01";18.317553;49.844977;269;"Ostrava";"Ostrava, Slezsk· Ostrava";"AKS4";TRUE;"SRA";NA;NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1OSOB01";17.7135;50.2709;238;"Osoblaha";"Osoblaha";"AKS4";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1PASK01";18.3031;49.7244;254;"Paskov";"Paskov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O1PORU01";18.159444;49.8253;238.6;"Ostrava";"Ostrava, Poruba";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;"RGLB_D";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1PRIB01";18.1342;49.6403;307;"P¯Ìbor";"P¯Ìbor";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O1PSTR01";18.348889;49.559167;400;"PstruûÌ";"PstruûÌ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1RAMZ01";17.0656;50.1944;740;"Ostruûn·";"Ostruûn·, Ramzov·";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O1RASK01";18.4708;49.6228;397;"Raökovice";"Raökovice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1ROPI01";18.6125;49.6975;327;"Ropice";"Ropice";"AKS3";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1ROPITT";18.5597;49.6169;880;"RopiËka";"RopiËka";"TOTAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1RYMA01";17.296111;49.931389;578;"R˝ma¯ov";"R˝ma¯ov";"AKS4";TRUE;"SRA";NA;NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1RYMH01";17.286667;49.955833;643;"R˝ma¯ov";"R˝ma¯ov, Harrachov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1SENO01";18.380278;49.770556;258;"äenov";"äenov, LapaËka";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1SERA01";17.108333;50.1875;1328;"äer·k";"äer·k";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O1SERATT";17.1075;50.1883;1320;"äer·k";"äer·k";"TOTAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1SKRI01";17.9139;49.8178;485;"Sk¯ipov";"Sk¯ipov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1SKRTTT";17.151505;49.999157;876;"Sk¯Ìtek";"Sk¯Ìtek, SobotÌn, Rudoltice";"TOTAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O1SUDI01";18.0736;50.0319;217;"Sudice";"Sudice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1SVET01";17.4011;50.0331;593;"SvÏtl· Hora";"SvÏtl· Hora";"AKS1";TRUE;"SRA";NA;"SCEa";"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1TEHR01";18.531667;49.735278;356;"TÏrlicko";"TÏrlicko, HradiötÏ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1TYRA01";18.6494;49.6258;500;"Tyra";"Tyra";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O1UHNV01";16.984708;50.332069;615;"Uheln·";"Uheln·, NovÈ VilÈmovice";"AKS4";TRUE;"SRA";NA;NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";NA;NA;NA;NA;5
"O1VEKR01";17.179638;50.370798;235;"Velk· Kraö";"Velk· Kraö";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1VIDL01";17.2717;50.1056;774;"Vidly";"Vidly";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O1VIDN01";17.1917;50.37794;228;"Vidnava";"Vidnava";"AKS4";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O1VITK01";17.757308;49.778037;491;"VÌtkov";"VÌtkov";"AKS2";TRUE;"SRA";"SCE";NA;NA;NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O1ZARY01";17.560556;50.154167;498;"MÏsto Albrechtice";"MÏsto Albrechtice, é·ry";"AKS4";TRUE;"SRA";NA;"SCEa";NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O1ZLHO01";17.3926;50.252778;444;"ZlatÈ Hory";"ZlatÈ Hory";"AKS4";TRUE;"SRA";NA;"SCEa";NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O1ZLHR01";17.3926;50.263;407;"ZlatÈ Hory";"ZlatÈ Hory";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2BEZD01";16.7567;49.7;315;"Moravsk· T¯ebov·";"Moravsk· T¯ebov·, BezdÏËÌ, Uner·zka";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2BRAN01";17.0129;50.1324;548;"Brann·";"Brann·, Frantiökov";"ASS";NA;"SRA";"SCE";"SCEa";NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2CERO01";16.7394;50.0453;535;"»erven· Voda";"»erven· Voda";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2DSDN01";17.1794;50.0853;765;"DlouhÈ Str·nÏ";"DlouhÈ Str·nÏ, Kouty nad Desnou";"ASS";NA;"SRA";NA;"SCEa";NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2DUBI01";16.9662;49.8269;282;"Dubicko";"Dubicko";"AKS3";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2HANU01";16.940556;50.0819;432;"Hanuöovice";"Hanuöovice";"AKS3";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O2HOSJ01";16.7703;49.8744;305;"Hoötejn";"Hoötejn";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2JEVI01";16.7269;49.6297;342;"JevÌËko";"JevÌËko";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2KRALTT";16.851393;50.204171;1369;"Kr·lick˝ SnÏûnÌk";"Kr·lick˝ SnÏûnÌk";"TOTAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O2LANS01";16.625;49.9028;362;"Lanökroun";"Lanökroun";"AKS4";TRUE;"SRA";NA;NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O2LOSI01";17.051365;50.038056;411;"VelkÈ Losiny";"VelkÈ Losiny";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2LUKA01";16.953333;49.652222;510;"Luk·";"Luk·";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;"RGLB_D";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O2MEHL01";17.037966;49.782412;268;"Medlov";"Medlov, Hlivice";"MKS";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O2MIRO01";16.839447;49.796164;370;"MÌrov";"MÌrov, MÌroveËek";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2OLKL01";17.264465;49.608795;215;"Olomouc";"Olomouc, Kl·öternÌ Hradisko";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O2OLOM01";17.2844;49.5758;210;"Olomouc";"Olomouc, Holice";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2OSKA01";17.134781;49.90482;360;"Oskava";"Oskava";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2PAPR01";16.988889;50.209444;1006;"StarÈ MÏsto pod SnÏûnÌkem";"StarÈ MÏsto pod SnÏûnÌkem, Paprsek";"AKS3";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O2PASE01";17.2345;49.7776;271;"Paseka";"Paseka";"AKS4";TRUE;"SRA";NA;NA;"SSV";NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O2SKLE01";16.8472;50.1278;730;"Mal· Morava";"Mal· Morava, SklenÈ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O2SLAM01";16.832833;50.151011;1100;"DolnÌ Morava";"DolnÌ Morava, SlamÏnka";"AKS4";TRUE;"SRA";NA;NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";NA;"solr";"wind";NA;7
"O2STEP01";17.22473;49.68115;225;"ätÏp·nov";"ätÏp·nov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O2STER01";17.2986;49.725;278;"äternberk";"äternberk";"AKS3";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O2STIT01";16.764343;49.956566;432;"ätÌty";"ätÌty";"AKS4";TRUE;"SRA";NA;NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";NA;NA;NA;NA;5
"O2STKU01";16.9419;50.1928;658;"StarÈ MÏsto pod SnÏûnÌkem";"StarÈ MÏsto pod SnÏûnÌkem, KunËice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O2SUMP01";16.9675;49.9742;328;"äumperk";"äumperk";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O2TREB01";16.6969;49.8158;375;"T¯eba¯ov";"T¯eba¯ov";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O2UJEZ01";17.482222;49.575556;358;"Velk˝ ⁄jezd";"Velk˝ ⁄jezd";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3BECV01";18.2983;49.4311;565;"HornÌ BeËva";"HornÌ BeËva";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3BENE01";18.294392;49.397036;855;"VelkÈ Karlovice";"VelkÈ Karlovice, Beneöky";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O3HOST01";17.8683;49.3514;385;"Hoöù·lkov·";"Hoöù·lkov·";"AKS3";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O3HRAN01";17.701389;49.5525;247;"Hranice";"Hranice, Drahotuöe";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O3HUSL01";18.1261;49.3;450;"Huslenky";"Huslenky, Kychov·";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"O3KATE01";17.873333;49.401111;585;"Kate¯inice";"Kate¯inice, OjiËn·";"AKS";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3KELC01";17.8281;49.4731;300;"KelË";"KelË";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3LIDE01";18.052524;49.20948;450;"LideËko";"LideËko";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3LIPN01";17.590556;49.521944;227;"LipnÌk nad BeËvou";"LipnÌk nad BeËvou";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O3MARU01";17.8286;49.3653;664.1;"Hoöù·lkov·";"Hoöù·lkov·, Maruöka";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O3POTB01";17.6142;49.6238;545;"Potöt·t";"Potöt·t, Boökov";"AKS4";TRUE;"SRA";NA;NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O3POTS01";17.6764;49.6417;565;"Potöt·t";"Potöt·t, KyûlÌ¯ov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3PRER01";17.458889;49.464444;210;"P¯erov";"P¯erov";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"O3PUSTTT";18.279722;49.4917;1014;"Pustevny";"Pustevny";"TOTAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O3RAJN01";17.8139;49.4111;405;"Rajnochovice";"Rajnochovice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O3ROZN01";18.138224;49.461251;375;"Roûnov pod RadhoötÏm";"Roûnov pod RadhoötÏm";"AKS4";TRUE;"SRA";NA;NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3ROZV01";18.112788;49.462778;362;"Roûnov pod RadhoötÏm";"Roûnov pod RadhoötÏm";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3VABY01";18.106298;49.416432;458;"Valaösk· Byst¯ice";"Valaösk· Byst¯ice";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"O3VALM01";17.9742;49.4636;334;"ValaöskÈ Mezi¯ÌËÌ";"ValaöskÈ Mezi¯ÌËÌ";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3VASE01";18.126944;49.240278;615;"Valaösk· Senice";"Valaösk· Senice";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3VEKA01";18.286944;49.359444;518;"VelkÈ Karlovice";"VelkÈ Karlovice";"AKS3";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"O3VSET01";17.9961;49.3442;387;"VsetÌn";"VsetÌn";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"O3ZDEC01";18.0772;49.2639;491;"ZdÏchov";"ZdÏchov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"O3ZDECTT";18.0792;49.2444;730;"ZdÏchov";"ZdÏchov";"TOTAL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O4BENE01";18.292204;49.396303;850;"VelkÈ Karlovice";"VelkÈ Karlovice, Beneöky";"ASNS";TRUE;"SRA";NA;"SCEa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"O4KLEP01";17.133821;50.007192;700;"SobotÌn";"SobotÌn, Klep·Ëov";"ASNS";TRUE;"SRA";NA;"SCEa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P1BERO01";14.0642;49.9711;265;"Beroun";"Beroun";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P1DOBE01";14.2758;49.9333;205;"Dob¯ichovice";"Dob¯ichovice";"AKS2";TRUE;"SRA";"SCE";NA;NA;NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P1HVOZ01";13.8719;49.7983;425;"Hvozdec";"Hvozdec, MrtnÌk";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1CHRU01";14.1567;49.9964;255;"Chrustenice";"LodÏnice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1JILS01";14.3319;49.9233;354;"JÌloviötÏ";"JÌloviötÏ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";NA;NA;NA;"prec";"snow";NA;NA;NA;3
"P1KAMY01";14.24637;49.63234;280;"Kam˝k nad Vltavou";"Kam˝k nad Vltavou";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P1KOLE01";14.2378;50.1989;240;"KoleË";"KoleË";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1KRAL01";14.29;50.2419;220;"Kralupy nad Vltavou";"Kralupy nad Vltavou";"AKS2";TRUE;"SRA";"SCE";NA;NA;NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P1KRIV01";13.8808;50.0381;323;"K¯ivokl·t";"K¯ivokl·t";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1LANY01";13.9519;50.1242;415;"L·ny";"L·ny";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P1LITE01";14.1506;49.9033;320;"LiteÚ";"LiteÚ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1MNIS01";14.2625;49.8694;367;"MnÌöek pod Brdy";"MnÌöek pod Brdy";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1NBEL01";14.2017;49.7067;465;"NeËÌn";"NeËÌn, BÏlohrad";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1NEUM01";14.0375;49.8542;322;"NeumÏtely";"NeumÏtely";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P1NSTR01";13.8942;50.1456;482;"NovÈ StraöecÌ";"NovÈ StraöecÌ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1PBRE01";14.352689;50.080843;355;"Praha";"Praha, B¯evnov";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1PCHO01";14.5;50.0294;297;"Praha";"Praha, Chodov";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1PKAR01";14.427778;50.069167;260.5;"Praha";"Praha, Karlov";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;"RGLB_D";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P1PKBE01";14.538056;50.123333;284.5;"Praha";"Praha, Kbely";"AMS";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"P1PKLE01";14.416923;50.086634;190.7;"Praha";"Praha, Klementinum";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P1PKLM01";14.416436;50.086341;190.7;"Praha";"Praha, Klementinum";"MKS";TRUE;NA;NA;NA;NA;NA;NA;NA;"tmean";NA;NA;NA;NA;NA;NA;NA;NA;1
"P1PKOM01";14.40636;49.9886;213;"Praha";"Praha, Komo¯any";"AKS4";TRUE;"SRA";"SCE";NA;NA;NA;NA;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;NA;NA;6
"P1PLIB01";14.446944;50.007778;302.04;"Praha";"Praha, Libuö";"AMS1";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;"RGLB_D";"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P1PODL01";13.9806;49.6897;510;"PodlesÌ";"PodlesÌ";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1PRIB01";14.0225;49.6947;555;"P¯Ìbram";"P¯Ìbram";"AKS1";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P1PRUH01";14.5594;50.0075;312;"Pr˘honice";"Pr˘honice";"AKS4";TRUE;"SRA";NA;NA;NA;NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";NA;"wind";NA;7
"P1PRUZ01";14.255556;50.100278;364;"Praha";"Praha, RuzynÏ";"AMS";TRUE;"SRA";"SCE";NA;"SSV";"P";FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";"pres";9
"P1PSUC01";14.3906;50.1436;268;"Praha";"Praha, Suchdol";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1PVIN01";14.46186;50.07584;280;"Praha";"Praha, Vinohrady - Flora";"AKS2";TRUE;"SRA";"SCE";NA;"SSV";NA;FALSE;NA;"tmean";"tmax";"tmin";"humid";"prec";"snow";"solr";"wind";NA;8
"P1PZKO01";14.3178;50.0072;330;"Praha";"Praha, ZadnÌ Kopanina";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1RPET01";13.9369;49.8272;360;"Rpety";"Rpety";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1SLAN01";14.0903;50.2369;307;"Slan˝";"Slan˝";"ASS";NA;"SRA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1UVAL01";14.7111;50.0772;260;"⁄valy";"⁄valy";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1VOZN01";14.2128;49.8192;385;"Voznice";"Voznice";"ASS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1ZBEC01";13.935;50.0614;262;"ZbeËno";"ZbeËno";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
"P1ZDIC01";13.9714;49.9108;305;"Zdice";"Zdice";"MSS";NA;"SRA";"SCE";NA;NA;NA;NA;NA;NA;NA;NA;NA;"prec";"snow";NA;NA;NA;2
