"Stanice.ID","JmÈno.stanice","ZaË·tek.mÏ¯enÌ","Konec.mÏ¯enÌ","ZemÏpisn·.dÈlka","ZemÏpisn·.öÌ¯ka","Nadmo¯sk·.v˝öka","element"
"B1HODO01","HodonÌn",1986-09-01,1992-02-29,17.1444,48.8628,164,"SRA_N"
"B1HODO01","HodonÌn",1992-08-01,2003-06-09,17.0972,48.8314,161,"SRA_N"
"B1HODO01","HodonÌn",2003-06-10,2017-11-30,17.1456,48.8617,174,"SRA_N"
"B1HODO01","HodonÌn",2017-12-01,2020-12-31,17.104872,48.854292,172,"SRA_N"
"B1HODO01","HodonÌn",1961-01-01,1971-08-31,17.1317,48.8575,180,"SSV_N"
"B1HODO01","HodonÌn",1971-09-01,1972-12-31,17.1358,48.8536,180,"SSV_N"
"B1HODO01","HodonÌn",1973-01-01,1977-06-30,17.1206,48.8456,160,"SSV_N"
"B1HODO01","HodonÌn",1977-07-01,1978-07-31,17.1208,48.8564,187,"SSV_N"
"B1HODO01","HodonÌn",1978-11-01,1980-06-30,17.1419,48.8658,186,"SSV_N"
"B1HODO01","HodonÌn",1981-05-01,1986-04-30,17.1403,48.8594,164,"SSV_N"
"B1HODO01","HodonÌn",1986-09-01,1992-02-29,17.1444,48.8628,164,"SSV_N"
"B1HODO01","HodonÌn",1992-08-01,2003-06-09,17.0972,48.8314,161,"SSV_N"
"B1HODO01","HodonÌn",2003-06-10,2017-11-30,17.1456,48.8617,174,"SSV_N"
"B1HODO01","HodonÌn",2017-12-01,2020-12-31,17.104872,48.854292,172,"SSV_N"
"B1HODO01","HodonÌn",1961-01-01,1971-08-31,17.1317,48.8575,180,"T_N"
"B1HODO01","HodonÌn",1971-09-01,1972-12-31,17.1358,48.8536,180,"T_N"
"B1HODO01","HodonÌn",1973-01-01,1977-06-30,17.1206,48.8456,160,"T_N"
"B1HODO01","HodonÌn",1977-07-01,1978-07-31,17.1208,48.8564,187,"T_N"
"B1HODO01","HodonÌn",1978-11-01,1980-06-30,17.1419,48.8658,186,"T_N"
"B1HODO01","HodonÌn",1981-05-01,1986-04-30,17.1403,48.8594,164,"T_N"
"B1HODO01","HodonÌn",1986-09-01,1992-02-29,17.1444,48.8628,164,"T_N"
"B1HODO01","HodonÌn",1992-08-01,2003-06-09,17.0972,48.8314,161,"T_N"
"B1HODO01","HodonÌn",2003-06-10,2017-11-30,17.1456,48.8617,174,"T_N"
"B1HODO01","HodonÌn",2017-12-01,2020-12-31,17.104872,48.854292,172,"T_N"
"B1HODO01","HodonÌn",1961-01-01,1971-08-31,17.1317,48.8575,180,"TMA_N"
"B1HODO01","HodonÌn",1971-09-01,1972-12-31,17.1358,48.8536,180,"TMA_N"
"B1HODO01","HodonÌn",1973-01-01,1977-06-30,17.1206,48.8456,160,"TMA_N"
"B1HODO01","HodonÌn",1977-07-01,1978-07-31,17.1208,48.8564,187,"TMA_N"
"B1HODO01","HodonÌn",1978-11-01,1980-06-30,17.1419,48.8658,186,"TMA_N"
"B1HODO01","HodonÌn",1981-05-01,1986-04-30,17.1403,48.8594,164,"TMA_N"
"B1HODO01","HodonÌn",1986-09-01,1992-02-29,17.1444,48.8628,164,"TMA_N"
"B1HODO01","HodonÌn",1992-08-01,2003-06-09,17.0972,48.8314,161,"TMA_N"
"B1HODO01","HodonÌn",2003-06-10,2017-11-30,17.1456,48.8617,174,"TMA_N"
"B1HODO01","HodonÌn",2017-12-01,2020-12-31,17.104872,48.854292,172,"TMA_N"
"B1HODO01","HodonÌn",1961-01-01,1971-08-31,17.1317,48.8575,180,"TMI_N"
"B1HODO01","HodonÌn",1971-09-01,1972-12-31,17.1358,48.8536,180,"TMI_N"
"B1HODO01","HodonÌn",1973-01-01,1977-06-30,17.1206,48.8456,160,"TMI_N"
"B1HODO01","HodonÌn",1977-07-01,1978-07-31,17.1208,48.8564,187,"TMI_N"
"B1HODO01","HodonÌn",1978-11-01,1980-06-30,17.1419,48.8658,186,"TMI_N"
"B1HODO01","HodonÌn",1981-05-01,1986-04-30,17.1403,48.8594,164,"TMI_N"
"B1HODO01","HodonÌn",1986-09-01,1992-02-29,17.1444,48.8628,164,"TMI_N"
"B1HODO01","HodonÌn",1992-08-01,2003-06-09,17.0972,48.8314,161,"TMI_N"
"B1HODO01","HodonÌn",2003-06-10,2017-11-30,17.1456,48.8617,174,"TMI_N"
"B1HODO01","HodonÌn",2017-12-01,2020-12-31,17.104872,48.854292,172,"TMI_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"F_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"F_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"F_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"Fmax_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"Fmax_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"Fmax_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"H_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"H_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"H_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"P_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"P_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"P_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"SCE_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"SCE_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"SCE_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"SNO_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"SNO_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"SNO_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"SRA_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"SRA_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"SRA_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"SSV_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"SSV_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"SSV_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"T_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"T_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"T_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"TMA_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"TMA_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"TMA_N"
"B1HOLE01","Holeöov",1961-01-01,2009-06-18,17.5733,49.3186,223.6,"TMI_N"
"B1HOLE01","Holeöov",2009-06-19,2009-06-30,17.5697,49.3206,222.3,"TMI_N"
"B1HOLE01","Holeöov",2009-07-01,2020-12-31,17.57,49.320556,222.25,"TMI_N"
"B1HOSA01","Hostiöov·",1961-01-01,1961-11-30,17.5896,49.2521,307,"SRA_N"
"B1HOST01","ChvalËov, Host˝n",1961-01-01,1973-12-31,17.7011,49.3797,713,"SCE_N"
"B1HOST01","ChvalËov, Host˝n",1974-06-01,1984-06-30,17.7011,49.3797,735,"SCE_N"
"B1HOST01","ChvalËov, Host˝n",1984-08-01,1986-09-30,17.7008,49.3764,710,"SCE_N"
"B1HOST01","ChvalËov, Host˝n",1992-01-01,2006-04-30,17.7006,49.3761,715,"SCE_N"
"B1HOST01","ChvalËov, Host˝n",1961-01-01,1973-12-31,17.7011,49.3797,713,"SNO_N"
"B1HOST01","ChvalËov, Host˝n",1974-06-01,1984-06-30,17.7011,49.3797,735,"SNO_N"
"B1HOST01","ChvalËov, Host˝n",1984-08-01,1986-09-30,17.7008,49.3764,710,"SNO_N"
"B1HOST01","ChvalËov, Host˝n",1992-01-01,2006-04-30,17.7006,49.3761,715,"SNO_N"
"B1HOST01","ChvalËov, Host˝n",1961-01-01,1973-12-31,17.7011,49.3797,713,"SRA_N"
"B1HOST01","ChvalËov, Host˝n",1974-06-01,1984-06-30,17.7011,49.3797,735,"SRA_N"
"B1HOST01","ChvalËov, Host˝n",1984-08-01,1986-09-30,17.7008,49.3764,710,"SRA_N"
"B1HOST01","ChvalËov, Host˝n",1992-01-01,2006-04-30,17.7006,49.3761,715,"SRA_N"
"B1HULI01","HulÌn",1961-01-01,1961-12-31,17.4611,49.3154,196,"SRA_N"
"B1CHKO01","Kostelany",1961-01-01,1977-04-30,17.3706,49.1978,421,"SCE_N"
"B1CHKO01","Kostelany",1977-05-01,2006-12-31,17.3814,49.2042,380,"SCE_N"
"B1CHKO01","Kostelany",2007-01-01,2016-05-31,17.3792,49.2025,403,"SCE_N"
"B1CHKO01","Kostelany",2016-08-01,2016-08-31,17.382222,49.203333,381,"SCE_N"
"B1CHKO01","Kostelany",1961-01-01,1977-04-30,17.3706,49.1978,421,"SNO_N"
"B1CHKO01","Kostelany",1977-05-01,2006-12-31,17.3814,49.2042,380,"SNO_N"
"B1CHKO01","Kostelany",2007-01-01,2016-05-31,17.3792,49.2025,403,"SNO_N"
"B1CHKO01","Kostelany",2016-08-01,2016-08-31,17.382222,49.203333,381,"SNO_N"
"B1CHKO01","Kostelany",1961-01-01,1977-04-30,17.3706,49.1978,421,"SRA_N"
"B1CHKO01","Kostelany",1977-05-01,2006-12-31,17.3814,49.2042,380,"SRA_N"
"B1CHKO01","Kostelany",2007-01-01,2016-05-31,17.3792,49.2025,403,"SRA_N"
"B1CHKO01","Kostelany",2016-08-01,2016-08-31,17.382222,49.203333,381,"SRA_N"
"B1CHRO01","ChropynÏ",1961-01-01,1961-12-31,17.3726,49.3574,189,"SRA_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"F_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"F_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"F_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"Fmax_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"Fmax_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"Fmax_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"H_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"H_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"H_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"SCE_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"SCE_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"SCE_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"SNO_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"SNO_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"SNO_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"SRA_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"SRA_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"SRA_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"SSV_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"SSV_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"SSV_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"T_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"T_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"T_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"TMA_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"TMA_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"TMA_N"
"B1IVAN01","Ivanovice na HanÈ",1961-01-01,1980-10-01,17.0958,49.3147,232,"TMI_N"
"B1IVAN01","Ivanovice na HanÈ",1980-10-02,2008-11-12,17.0894,49.3092,243,"TMI_N"
"B1IVAN01","Ivanovice na HanÈ",2010-08-01,2020-12-31,17.0894,49.3092,243,"TMI_N"
"B1JAVO01","JavornÌk",1961-01-01,1961-12-31,17.5388,48.8652,338,"SRA_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2010-06-01,2011-01-31,17.7919,49.0842,328,"F_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2011-02-01,2020-12-31,17.7925,49.0842,329,"F_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2010-06-01,2011-01-31,17.7919,49.0842,328,"Fmax_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2011-02-01,2020-12-31,17.7925,49.0842,329,"Fmax_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2010-06-01,2011-01-31,17.7919,49.0842,328,"H_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2011-02-01,2020-12-31,17.7925,49.0842,329,"H_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2010-06-01,2011-01-31,17.7919,49.0842,328,"SCE_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2011-02-01,2020-12-31,17.7925,49.0842,329,"SCE_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2010-06-01,2011-01-31,17.7919,49.0842,328,"SNO_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2011-02-01,2020-12-31,17.7925,49.0842,329,"SNO_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2010-06-01,2011-01-31,17.7919,49.0842,328,"SRA_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2011-02-01,2020-12-31,17.7925,49.0842,329,"SRA_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2010-06-01,2011-01-31,17.7919,49.0842,328,"T_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2011-02-01,2020-12-31,17.7925,49.0842,329,"T_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2010-06-01,2011-01-31,17.7919,49.0842,328,"TMA_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2011-02-01,2020-12-31,17.7925,49.0842,329,"TMA_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2010-06-01,2011-01-31,17.7919,49.0842,328,"TMI_N"
"B1KLZI01","LuhaËovice, Kladn·-éilÌn",2011-02-01,2020-12-31,17.7925,49.0842,329,"TMI_N"
"B1KOJE01","KojetÌn",1961-01-01,1961-12-31,17.3036,49.3525,196,"F_N"
"B1KOJE01","KojetÌn",1995-04-01,2020-12-31,17.2944,49.3527,203,"F_N"
"B1KOJE01","KojetÌn",1961-01-01,1961-12-31,17.3036,49.3525,196,"H_N"
"B1KOJE01","KojetÌn",1995-04-01,2020-12-31,17.2944,49.3527,203,"H_N"
"B1KOJE01","KojetÌn",1961-01-01,1961-12-31,17.3036,49.3525,196,"SCE_N"
"B1KOJE01","KojetÌn",1995-04-01,2020-12-31,17.2944,49.3527,203,"SCE_N"
"B1KOJE01","KojetÌn",1961-01-01,1961-12-31,17.3036,49.3525,196,"SNO_N"
"B1KOJE01","KojetÌn",1995-04-01,2020-12-31,17.2944,49.3527,203,"SNO_N"
"B1KOJE01","KojetÌn",1961-01-01,1961-12-31,17.3036,49.3525,196,"SRA_N"
"B1KOJE01","KojetÌn",1995-04-01,2020-12-31,17.2944,49.3527,203,"SRA_N"
"B1KOJE01","KojetÌn",1961-01-01,1961-12-31,17.3036,49.3525,196,"T_N"
"B1KOJE01","KojetÌn",1995-04-01,2020-12-31,17.2944,49.3527,203,"T_N"
"B1KOJE01","KojetÌn",1961-01-01,1961-12-31,17.3036,49.3525,196,"TMA_N"
"B1KOJE01","KojetÌn",1995-04-01,2020-12-31,17.2944,49.3527,203,"TMA_N"
"B1KOJE01","KojetÌn",1961-01-01,1961-12-31,17.3036,49.3525,196,"TMI_N"
"B1KOJE01","KojetÌn",1995-04-01,2020-12-31,17.2944,49.3527,203,"TMI_N"
"B1KONI01","Konice",1961-01-01,1970-08-19,16.8922,49.5922,425,"F_N"
"B1KONI01","Konice",1961-01-01,1970-08-19,16.8922,49.5922,425,"H_N"
"B1KONI01","Konice",1961-01-01,1970-08-19,16.8922,49.5922,425,"SCE_N"
"B1KONI01","Konice",1961-01-01,1970-08-19,16.8922,49.5922,425,"SNO_N"
"B1KONI01","Konice",1961-01-01,1970-08-19,16.8922,49.5922,425,"SRA_N"
"B1KONI01","Konice",1961-01-01,1970-08-19,16.8922,49.5922,425,"T_N"
"B1KONI01","Konice",1961-01-01,1970-08-19,16.8922,49.5922,425,"TMA_N"
"B1KONI01","Konice",1961-01-01,1970-08-19,16.8922,49.5922,425,"TMI_N"
"B1KORT01","Korytn·",1961-01-01,1967-04-30,17.665,48.9422,340,"SCE_N"
"B1KORT01","Korytn·",1968-01-01,1980-05-31,17.6619,48.9375,325,"SCE_N"
"B1KORT01","Korytn·",1989-01-01,1990-12-31,17.6619,48.9375,325,"SCE_N"
"B1KORT01","Korytn·",1961-01-01,1967-04-30,17.665,48.9422,340,"SNO_N"
"B1KORT01","Korytn·",1968-01-01,1980-05-31,17.6619,48.9375,325,"SNO_N"
"B1KORT01","Korytn·",1989-01-01,1990-12-31,17.6619,48.9375,325,"SNO_N"
"B1KORT01","Korytn·",1961-01-01,1967-04-30,17.665,48.9422,340,"SRA_N"
"B1KORT01","Korytn·",1968-01-01,1980-05-31,17.6619,48.9375,325,"SRA_N"
"B1KORT01","Korytn·",1989-01-01,1990-12-31,17.6619,48.9375,325,"SRA_N"
"B1KRAL01","Kralice na HanÈ",1995-11-01,2020-12-31,17.1827,49.4597,210,"SCE_N"
"B1KRAL01","Kralice na HanÈ",1995-11-01,2020-12-31,17.1827,49.4597,210,"SNO_N"
"B1KRAL01","Kralice na HanÈ",1995-11-01,2020-12-31,17.1827,49.4597,210,"SRA_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"F_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"F_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"F_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"Fmax_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"Fmax_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"Fmax_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"H_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"H_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"H_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"SCE_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"SCE_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"SCE_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"SNO_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"SNO_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"SNO_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"SRA_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"SRA_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"SRA_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"SSV_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"SSV_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"SSV_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"T_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"T_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"T_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"TMA_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"TMA_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"TMA_N"
"B1KROM01","KromÏ¯Ìû",1961-01-01,1964-06-30,17.3781,49.2997,204,"TMI_N"
"B1KROM01","KromÏ¯Ìû",1964-07-01,1969-12-31,17.3669,49.2875,231,"TMI_N"
"B1KROM01","KromÏ¯Ìû",1970-06-01,2020-12-31,17.3653,49.2847,233,"TMI_N"
"B1KVAS01","Kvasice",1961-01-01,1969-05-18,17.4711,49.2411,191,"SCE_N"
"B1KVAS01","Kvasice",1971-01-01,1982-01-31,17.4686,49.2397,193,"SCE_N"
"B1KVAS01","Kvasice",1982-06-01,1983-06-30,17.4644,49.2417,212,"SCE_N"
"B1KVAS01","Kvasice",1983-07-01,2020-12-31,17.4703,49.2453,190,"SCE_N"
"B1KVAS01","Kvasice",1961-01-01,1969-05-18,17.4711,49.2411,191,"SNO_N"
"B1KVAS01","Kvasice",1971-01-01,1982-01-31,17.4686,49.2397,193,"SNO_N"
"B1KVAS01","Kvasice",1982-06-01,1983-06-30,17.4644,49.2417,212,"SNO_N"
"B1KVAS01","Kvasice",1983-07-01,2020-12-31,17.4703,49.2453,190,"SNO_N"
"B1KVAS01","Kvasice",1961-01-01,1969-05-18,17.4711,49.2411,191,"SRA_N"
"B1KVAS01","Kvasice",1971-01-01,1982-01-31,17.4686,49.2397,193,"SRA_N"
"B1KVAS01","Kvasice",1982-06-01,1983-06-30,17.4644,49.2417,212,"SRA_N"
"B1KVAS01","Kvasice",1983-07-01,2020-12-31,17.4703,49.2453,190,"SRA_N"
"B1LOPE01","LopenÌk",1988-08-01,1990-04-30,17.7875,48.9406,655,"SCE_N"
"B1LOPE01","LopenÌk",1988-08-01,1990-04-30,17.7875,48.9406,655,"SNO_N"
"B1LOPE01","LopenÌk",1988-08-01,1990-04-30,17.7875,48.9406,655,"SRA_N"
"B1LSEC01","Lipov·, SeË",1961-01-01,1961-12-31,16.8822,49.5215,581,"SRA_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"F_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"F_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"F_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"H_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"H_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"H_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"P_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"P_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"P_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"SCE_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"SCE_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"SCE_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"SNO_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"SNO_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"SNO_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"SRA_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"SRA_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"SRA_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"SSV_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"SSV_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"SSV_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"T_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"T_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"T_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"TMA_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"TMA_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"TMA_N"
"B1LUHA01","LuhaËovice",1961-01-01,1989-04-19,17.765,49.1017,297,"TMI_N"
"B1LUHA01","LuhaËovice",1989-04-20,1991-11-06,17.7672,49.0978,315,"TMI_N"
"B1LUHA01","LuhaËovice",1991-11-07,2009-12-31,17.76,49.1064,254,"TMI_N"
"B1LULE01","LuleË",1961-01-01,1961-10-31,16.9203,49.2581,300,"SRA_N"
"B1LYSO01","Lysovice",2015-05-01,2020-12-31,16.968611,49.216667,275,"SCE_N"
"B1LYSO01","Lysovice",2015-05-01,2020-12-31,16.968611,49.216667,275,"SNO_N"
"B1LYSO01","Lysovice",2015-05-01,2020-12-31,16.968611,49.216667,275,"SRA_N"
